Date,Close,High,Low,Open,Volume
09-06-2011,9.975726128,10.04133006,9.953456358,10.02869046,275088800
10-06-2011,9.8075037,9.980842771,9.795766527,9.947438515,433955200
13-06-2011,9.828570366,9.880030398,9.782527306,9.846626137,329473200
14-06-2011,10.00431538,10.02869135,9.91012227,9.930886926,334569200
15-06-2011,9.833082199,9.939914089,9.776806293,9.923362636,399196000
16-06-2011,9.785235405,9.891164898,9.579696622,9.837598667,510591200
17-06-2011,9.637773514,9.908315879,9.610689464,9.900491365,615020000
20-06-2011,9.489112854,9.560735644,9.344061617,9.550503587,640645600
21-06-2011,9.789447784,9.804494125,9.485502705,9.530041448,493382400
22-06-2011,9.708494186,9.897783605,9.7015721,9.785232597,390583200
23-06-2011,9.967905998,9.981748571,9.573379013,9.598054729,559759200
24-06-2011,9.821044922,10.02568123,9.783126928,9.972115012,439807200
27-06-2011,9.992275238,10.04824979,9.84812726,9.858359314,339813600
28-06-2011,10.08918095,10.13251592,10.03441094,10.04073034,294299600
29-06-2011,10.0524683,10.122586,9.987465427,10.11265528,352545200
30-06-2011,10.10151386,10.11535803,10.01634987,10.07232362,322954800
01-07-2011,10.3299284,10.33715022,10.05727979,10.10994359,435313200
05-07-2011,10.51560497,10.52764269,10.30705681,10.32210315,355054000
06-07-2011,10.58572197,10.65614179,10.43374946,10.50115905,444626000
07-07-2011,10.74943829,10.77351292,10.65313813,10.67330171,399663600
08-07-2011,10.82496738,10.83369513,10.59896453,10.63327121,489633200
11-07-2011,10.65313053,10.82677171,10.61762009,10.72355034,442674400
12-07-2011,10.6456089,10.76387661,10.49122805,10.63898736,451609200
13-07-2011,10.77410984,10.83369492,10.72475521,10.78343786,391638800
14-07-2011,10.7665863,10.88214595,10.72355268,10.86408938,430533600
15-07-2011,10.98175526,10.9841628,10.80871753,10.8689045,484467200
18-07-2011,11.24898815,11.27456709,10.99259043,10.99710417,572653200
19-07-2011,11.34077263,11.39494074,11.23454181,11.37537985,819145600
20-07-2011,11.64321136,11.92518877,11.61612731,11.92067503,941340400
21-07-2011,11.6549511,11.73830947,11.55293346,11.64471904,526534400
22-07-2011,11.83581066,11.88847445,11.66879101,11.68594435,516728800
25-07-2011,11.99229908,12.0374389,11.72506744,11.74703507,589806000
26-07-2011,12.14005661,12.17285898,12.02780775,12.03743712,476582400
27-07-2011,11.81444836,12.11688918,11.80120687,12.05519708,659324400
28-07-2011,11.79127312,11.94685696,11.68022801,11.78525506,594034000
29-07-2011,11.75094986,11.89148739,11.55594367,11.66548448,632584400
